title;start_time;end_time;description;exercise_title;superset_id;exercise_notes;set_index;set_type;weight_kg;reps;distance_km;duration_seconds;rpe
Upper;15/10/2025 13.46;15/10/2025 15.09;;Single Arm Triceps Pushdown (Cable);;Cable cross skive 3;4;normal;57;14;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Single Arm Triceps Pushdown (Cable);;Cable cross skive 3;5;normal;57;14;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;0;normal;91;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;1;normal;91;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;2;normal;91;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;3;normal;91;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;4;normal;91;8;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Behind the Back Curl (Cable);;;5;normal;91;8;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Lateral Raise (Cable);;Skive 5 højde 12, start med venstre håndtag med højre hånd;0;normal;34;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Lateral Raise (Cable);;Skive 5 højde 12, start med venstre håndtag med højre hånd;1;normal;34;10;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Lateral Raise (Cable);;Skive 5 højde 12, start med venstre håndtag med højre hånd;2;normal;34;8;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Iso-Lateral Chest Press (Machine);;Sæde 6;0;normal;15;12;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Iso-Lateral Chest Press (Machine);;Sæde 6;1;normal;20;9;;;
Upper;15/10/2025 13.46;15/10/2025 15.09;;Iso-Lateral Chest Press (Machine);;Sæde 6;2;normal;20;5;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Seated Leg Curl (Machine);;;0;normal;140;10;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Seated Leg Curl (Machine);;;1;normal;130;10;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Seated Leg Curl (Machine);;;2;normal;120;9;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Leg Extension (Machine);;;0;normal;29762;14;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Leg Extension (Machine);;;1;normal;30865;14;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Leg Extension (Machine);;;2;normal;33069;13;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;0;normal;30;10;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;1;normal;30;7;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;2;normal;30;6;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;3;normal;30;6;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;4;normal;20;10;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Bulgarian Split Squat;;;5;normal;20;6;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Back Extension (Weighted Hyperextension);;;0;normal;15;16;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Back Extension (Weighted Hyperextension);;;1;normal;15;8;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Cable Crunch;;;0;normal;3625;16;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Cable Crunch;;;1;normal;3625;11;;;
Lower;13/10/2025 14.14;13/10/2025 15.27;;Cable Crunch;;;2;normal;325;9;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bench Press (Smith Machine);;;0;normal;60;11;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bench Press (Smith Machine);;;1;normal;60;9;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bench Press (Smith Machine);;;2;normal;60;7;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Lat Pulldown (Cable);;;0;normal;70;12;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Lat Pulldown (Cable);;;1;normal;70;11;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Lat Pulldown (Cable);;;2;normal;70;9;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Chest Fly (Machine);;;0;normal;1433;16;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Chest Fly (Machine);;;1;normal;1433;16;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Chest Fly (Machine);;;2;normal;1433;16;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Shoulder Press (Machine);;;0;normal;80;11;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Shoulder Press (Machine);;;1;normal;80;9;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Shoulder Press (Machine);;;2;normal;80;5;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Cable Row - V Grip (Cable);;;0;normal;70;12;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Cable Row - V Grip (Cable);;;1;normal;70;11;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Seated Cable Row - V Grip (Cable);;;2;normal;70;6;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;0;normal;10;16;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;1;normal;10;16;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;2;normal;10;13;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;3;normal;10;13;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;4;normal;75;15;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Single Arm Triceps Pushdown (Cable);;;5;normal;75;15;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bicep Curl (Machine);;;0;normal;46;10;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bicep Curl (Machine);;;1;normal;46;8;;;
Upper;13/10/2025 12.42;13/10/2025 14.13;;Bicep Curl (Machine);;;2;normal;415;7;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Incline Bench Press (Smith Machine);;;0;normal;425;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Incline Bench Press (Smith Machine);;;1;normal;425;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Incline Bench Press (Smith Machine);;;2;normal;425;10;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lat Pulldown (Cable);;;0;normal;725;10;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lat Pulldown (Cable);;;1;normal;725;10;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lat Pulldown (Cable);;;2;normal;725;7;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Chest Fly (Machine);;;0;normal;1433;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Chest Fly (Machine);;;1;normal;1433;12;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Chest Fly (Machine);;;2;normal;13228;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Iso-Lateral Low Row;;;0;normal;35;12;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Iso-Lateral Low Row;;;1;normal;35;12;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Iso-Lateral Low Row;;;2;normal;35;10;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;0;normal;68;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;1;normal;68;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;2;normal;68;14;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;3;normal;68;14;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;4;normal;57;14;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Single Arm Triceps Pushdown (Cable);;;5;normal;57;14;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;0;normal;8;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;1;normal;8;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;2;normal;8;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;3;normal;8;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;4;normal;68;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Behind the Back Curl (Cable);;Cable tower skive 11 og højde hvor man kan se 12 tallet;5;normal;68;11;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lateral Raise (Cable);;Skive 5 og højde 12;0;normal;23;16;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lateral Raise (Cable);;Skive 5 og højde 12;1;normal;34;9;;;
Upper;10/10/2025 12.10;10/10/2025 13.34;;Lateral Raise (Cable);;Skive 5 og højde 12;2;normal;23;14;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Incline Bench Press (Smith Machine);;Hak 3 bænk;0;normal;40;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Incline Bench Press (Smith Machine);;Hak 3 bænk;1;normal;40;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Incline Bench Press (Smith Machine);;Hak 3 bænk;2;normal;40;9;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Lat Pulldown (Cable);;;0;normal;7125;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Lat Pulldown (Cable);;;1;normal;7125;11;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Lat Pulldown (Cable);;;2;normal;7125;8;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Bench Press (Smith Machine);;;0;normal;55;11;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Bench Press (Smith Machine);;;1;normal;55;10;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Bench Press (Smith Machine);;;2;normal;55;8;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;0;normal;375;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;1;normal;375;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;2;normal;375;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;3;normal;375;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;4;normal;375;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Lateral Raise (Cable);;;5;normal;375;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Iso-Lateral Low Row;;;0;normal;375;12;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Iso-Lateral Low Row;;;1;normal;375;10;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Iso-Lateral Low Row;;;2;normal;375;5;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;0;normal;8;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;1;normal;8;16;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;2;normal;8;10;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;3;normal;8;10;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;4;normal;68;9;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Behind the Back Curl (Cable);;Double cable tower;5;normal;68;9;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;0;normal;68;15;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;1;normal;68;15;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;2;normal;57;13;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;3;normal;57;13;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;4;normal;57;11;;;
Upper;07/10/2025 12.44;07/10/2025 14.15;;Single Arm Triceps Pushdown (Cable);;Rund skive 2 cable crossover tower øverste hak;5;normal;57;11;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;0;normal;30;10;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;1;normal;30;8;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;2;normal;30;9;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;3;normal;30;8;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;4;normal;30;8;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Bulgarian Split Squat;;;5;normal;30;6;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Lying Leg Curl (Machine);;;0;normal;415;16;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Lying Leg Curl (Machine);;;1;normal;415;16;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Lying Leg Curl (Machine);;;2;normal;415;13;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Thrust (Barbell);;;0;normal;60;13;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Thrust (Barbell);;;1;normal;60;13;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Thrust (Barbell);;;2;normal;60;11;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Back Extension (Weighted Hyperextension);;;0;normal;5;10;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Back Extension (Weighted Hyperextension);;;1;normal;5;8;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Back Extension (Weighted Hyperextension);;;2;normal;5;6;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Adduction (Machine);;;0;normal;518;12;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Adduction (Machine);;;1;normal;495;12;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Adduction (Machine);;;2;normal;495;7;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Abduction (Machine);;;0;normal;54;12;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Abduction (Machine);;;1;normal;54;11;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Hip Abduction (Machine);;;2;normal;495;9;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Cable Crunch;;Hak 7;0;normal;3625;16;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Cable Crunch;;Hak 7;1;normal;3625;16;;;
Lower;06/10/2025 14.11;06/10/2025 15.26;;Cable Crunch;;Hak 7;2;normal;3625;10;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bench Press (Smith Machine);;;0;normal;55;12;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bench Press (Smith Machine);;;1;normal;55;9;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bench Press (Smith Machine);;;2;normal;55;7;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Pull Up (Assisted);;;0;normal;938;6;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Pull Up (Assisted);;;1;normal;1563;6;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Pull Up (Assisted);;;2;normal;2188;7;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Rear Delt Reverse Fly (Machine);;;0;normal;11023;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Rear Delt Reverse Fly (Machine);;;1;normal;11023;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Rear Delt Reverse Fly (Machine);;;2;normal;11023;12;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Chest Fly (Machine);;;0;normal;13228;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Chest Fly (Machine);;;1;normal;13228;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Chest Fly (Machine);;;2;normal;13228;12;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Iso-Lateral Low Row;;;0;normal;35;12;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Iso-Lateral Low Row;;;1;normal;35;11;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Iso-Lateral Low Row;;;2;normal;35;9;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;0;normal;375;9;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;1;normal;375;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;2;normal;35;13;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;3;normal;35;14;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;4;normal;35;9;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Lateral Raise (Cable);;;5;normal;35;10;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;0;normal;10;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;1;normal;10;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;2;normal;875;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;3;normal;875;16;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;4;normal;875;11;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Single Arm Triceps Pushdown (Cable);;;5;normal;875;10;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bicep Curl (Machine);;;0;normal;485;12;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bicep Curl (Machine);;;1;normal;485;7;;;
Upper;05/10/2025 13.58;05/10/2025 15.27;;Bicep Curl (Machine);;;2;normal;46;6;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Leg Press (Machine);;;0;normal;170;12;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Leg Press (Machine);;;1;normal;170;11;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Leg Press (Machine);;;2;normal;170;11;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Lying Leg Curl (Machine);;;0;normal;46;16;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Lying Leg Curl (Machine);;;1;normal;46;11;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Lying Leg Curl (Machine);;;2;normal;39;9;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Thrust (Barbell);;;0;normal;60;11;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Thrust (Barbell);;;1;normal;60;14;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Thrust (Barbell);;;2;normal;60;12;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Back Extension (Weighted Hyperextension);;;0;normal;10;21;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Back Extension (Weighted Hyperextension);;;1;normal;10;9;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Back Extension (Weighted Hyperextension);;;2;normal;10;8;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Cable Crunch;;;0;normal;3625;16;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Cable Crunch;;;1;normal;3625;16;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Cable Crunch;;;2;normal;3625;9;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Abduction (Machine);;;0;normal;585;12;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Abduction (Machine);;;1;normal;563;12;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Abduction (Machine);;;2;normal;54;9;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Adduction (Machine);;;0;normal;54;12;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Adduction (Machine);;;1;normal;518;9;;;
Lower;03/10/2025 12.49;03/10/2025 13.59;;Hip Adduction (Machine);;;2;normal;495;8;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Bench Press (Smith Machine);;;0;normal;50;12;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Bench Press (Smith Machine);;;1;normal;50;10;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Bench Press (Smith Machine);;;2;normal;50;10;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Pull Up (Assisted);;;0;normal;625;5;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Pull Up (Assisted);;;1;normal;938;5;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Pull Up (Assisted);;;2;normal;125;3;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Rear Delt Reverse Fly (Machine);;;0;normal;9921;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Rear Delt Reverse Fly (Machine);;;1;normal;9921;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Rear Delt Reverse Fly (Machine);;;2;normal;9921;13;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Chest Fly (Machine);;;0;normal;12125;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Chest Fly (Machine);;;1;normal;12125;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Chest Fly (Machine);;;2;normal;12125;11;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Iso-Lateral Low Row;;Sæde 4;0;normal;30;12;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Iso-Lateral Low Row;;Sæde 4;1;normal;30;12;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Iso-Lateral Low Row;;Sæde 4;2;normal;30;9;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;0;normal;10;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;1;normal;10;16;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;2;normal;10;11;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;3;normal;10;11;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;4;normal;75;12;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Single Arm Triceps Pushdown (Cable);;;5;normal;75;13;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;0;normal;875;11;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;1;normal;875;14;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;2;normal;75;12;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;3;normal;75;14;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;4;normal;75;8;;;
Upper;02/10/2025 17.20;02/10/2025 18.25;;Behind the Back Curl (Cable);;;5;normal;75;9;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Press (Machine);;;0;normal;125;11;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Press (Machine);;;1;normal;125;7;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Press (Machine);;;2;normal;100;10;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Pull Up (Assisted);;;0;normal;938;10;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Pull Up (Assisted);;;1;normal;938;7;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Pull Up (Assisted);;;2;normal;938;3;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Rear Delt Reverse Fly (Machine);;;0;normal;8818;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Rear Delt Reverse Fly (Machine);;;1;normal;8818;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Rear Delt Reverse Fly (Machine);;;2;normal;8818;14;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Fly (Machine);;Sæde 4;0;normal;13228;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Fly (Machine);;Sæde 4;1;normal;13228;10;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Chest Fly (Machine);;Sæde 4;2;normal;11023;13;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Iso-Lateral High Row (Machine);;;0;normal;40;12;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Iso-Lateral High Row (Machine);;;1;normal;40;11;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Iso-Lateral High Row (Machine);;;2;normal;40;8;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;0;normal;875;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;1;normal;875;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;2;normal;875;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;3;normal;875;16;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;4;normal;875;13;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Single Arm Triceps Pushdown (Cable);;;5;normal;875;14;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;0;normal;875;15;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;1;normal;875;15;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;2;normal;875;12;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;3;normal;875;12;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;4;normal;875;10;;;
Upper;26/09/2025 12.01;26/09/2025 13.30;;Behind the Back Curl (Cable);;;5;normal;875;10;;;
